,mid_price,estimated_delivery_price,volume_usd,quote_currency,creation_timestamp,base_currency,interest_rate,volume,underlying_index,underlying_price,price_change,mark_price,open_interest,ask_price,bid_price,instrument_name,last,low,high
0,0.02975,2307.91,274.52,ETH,1703393241971,ETH,0.0,4.0,ETH-29MAR24,2388.45,0.0,0.029822,16106.0,0.031,0.0285,ETH-29MAR24-1800-P,0.03,0.03,0.03
1,0.02775,2307.91,35078.64,ETH,1703393241971,ETH,0.0,518.0,SYN.ETH-12JAN24,2328.81,-8.3333,0.028009,1374.0,0.028,0.0275,ETH-12JAN24-2200-P,0.0275,0.0275,0.03
2,0.00105,2307.91,25.1,ETH,1703393241971,ETH,0.0,16.0,SYN.ETH-26DEC23,2310.5298230007415,75.0,0.000997,16.0,0.0012,0.0009,ETH-26DEC23-2500-C,0.0007,0.0004,0.0007
3,0.08325,2307.91,4632.38,ETH,1703393241971,ETH,0.0,24.0,SYN.ETH-23FEB24,2362.8322222222223,0.5952,0.083402,1052.0,0.084,0.0825,ETH-23FEB24-2300-P,0.0845,0.0815,0.0845
4,0.0004,2307.91,293.38,ETH,1703393241972,ETH,0.0,160.0,SYN.ETH-25DEC23,2309.2364306676554,-84.0,0.000375,141.0,0.0006,0.0002,ETH-25DEC23-2225-P,0.0004,0.0004,0.0025
5,,2307.91,0.0,ETH,1703393241972,ETH,0.0,0.0,ETH-29MAR24,2388.45,,1.516416,0.0,,,ETH-29MAR24-6000-P,,,
6,,2307.91,0.0,ETH,1703393241972,ETH,0.0,0.0,ETH-26JAN24,2342.59,,0.531052,0.0,,,ETH-26JAN24-1100-C,,,
7,0.20005,2307.91,0.0,ETH,1703393241972,ETH,0.0,0.0,ETH-29MAR24,2388.45,,0.346104,5171.0,0.4,0.0001,ETH-29MAR24-1600-C,0.3445,,
8,0.0225,2307.91,0.0,ETH,1703393241972,ETH,0.0,0.0,ETH-28JUN24,2442.14,,0.022598,11306.0,0.024,0.021,ETH-28JUN24-1400-P,0.022,,
9,0.00875,2307.91,0.0,ETH,1703393241972,ETH,0.0,0.0,ETH-29MAR24,2388.45,,0.008599,20156.0,0.0095,0.008,ETH-29MAR24-1400-P,0.009,,
10,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-26JAN24,2342.59,,0.403955,139.0,,,ETH-26JAN24-1400-C,0.377,,
11,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-28JUN24,2442.14,,0.322079,8302.0,,0.0001,ETH-28JUN24-1800-C,0.291,,
12,0.02775,2307.91,39620.05,ETH,1703393241973,ETH,0.0,625.0,ETH-26JAN24,2342.59,14.2857,0.027643,12063.0,0.028,0.0275,ETH-26JAN24-2700-C,0.028,0.0235,0.0285
13,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-28JUN24,2442.14,,0.449272,641.0,,0.0002,ETH-28JUN24-1400-C,0.407,,
14,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,SYN.ETH-25DEC23,2309.2364306676554,,0.255826,0.0,,,ETH-25DEC23-2900-P,,,
15,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,SYN.ETH-25DEC23,2309.2364306676554,,0.0,0.0,0.0004,,ETH-25DEC23-1950-P,,,
16,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,SYN.ETH-12JAN24,2328.81,,0.172935,0.0,,,ETH-12JAN24-2700-P,,,
17,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,SYN.ETH-24DEC23,2307.94303833457,,0.0,103.0,0.0002,,ETH-24DEC23-1900-P,0.0001,,
18,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,SYN.ETH-24DEC23,2307.94303833457,,0.057603,0.0,,0.0005,ETH-24DEC23-2175-C,,,
19,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-29MAR24,2388.45,,1.308354,0.0,,,ETH-29MAR24-5500-P,,,
20,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-26JAN24,2342.59,,0.743911,20.0,,,ETH-26JAN24-600-C,0.74,,
21,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,SYN.ETH-23FEB24,2362.8322222222223,,0.37507,0.0,,,ETH-23FEB24-3200-P,,,
22,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,SYN.ETH-26DEC23,2310.5298230007415,,0.134426,0.0,,,ETH-26DEC23-2000-C,,,
23,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,SYN.ETH-12JAN24,2328.81,,0.377443,0.0,,,ETH-12JAN24-3200-P,,,
24,0.20975,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-29DEC23,2314.56,,0.210445,646.0,0.219,0.2005,ETH-29DEC23-2800-P,0.201,,
25,0.1085,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-28JUN24,2442.14,,0.108211,34389.0,0.111,0.106,ETH-28JUN24-3000-C,0.1045,,
26,,2307.91,0.23,ETH,1703393241973,ETH,0.0,1.0,SYN.ETH-25DEC23,2309.2364306676554,0.0,0.0,2.0,0.0004,,ETH-25DEC23-2800-C,0.0001,0.0001,0.0001
27,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-29DEC23,2314.56,,0.913585,0.0,,,ETH-29DEC23-200-C,,,
28,,2307.91,22.5,ETH,1703393241973,ETH,0.0,89.0,ETH-29DEC23,2314.56,100.0,0.000152,1237.0,0.0002,,ETH-29DEC23-3200-C,0.0002,0.0001,0.0002
29,0.00015,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.000144,107.0,0.0002,0.0001,ETH-5JAN24-3800-C,0.0003,,
30,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,SYN.ETH-26DEC23,2310.5298230007415,,0.255124,0.0,,,ETH-26DEC23-2900-P,,,
31,0.0215,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,SYN.ETH-25DEC23,2309.2364306676554,,0.026556,0.0,0.036,0.007,ETH-25DEC23-2250-C,,,
32,0.0295,2307.91,18484.58,ETH,1703393241973,ETH,0.0,259.0,SYN.ETH-23FEB24,2362.8322222222223,16.6038,0.02925,7796.0,0.0305,0.0285,ETH-23FEB24-3000-C,0.0309,0.026,0.0309
33,0.05825,2307.91,4124.09,ETH,1703393241973,ETH,0.0,30.0,SYN.ETH-12JAN24,2328.81,0.8403,0.058124,345.0,0.059,0.0575,ETH-12JAN24-2350-P,0.06,0.0595,0.06
34,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,SYN.ETH-12JAN24,2328.81,,0.313904,0.0,,,ETH-12JAN24-1600-C,,,
35,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,SYN.ETH-24DEC23,2307.94303833457,,0.0,0.0,0.0004,,ETH-24DEC23-2750-C,,,
36,0.1065,2307.91,1019.15,ETH,1703393241973,ETH,0.0,4.0,SYN.ETH-23FEB24,2362.8322222222223,0.0,0.106748,1234.0,0.1075,0.1055,ETH-23FEB24-2400-P,0.1115,0.1115,0.1115
37,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.108949,0.0,,,ETH-5JAN24-2550-P,,,
38,0.0055,2307.91,1535.36,ETH,1703393241973,ETH,0.0,102.0,SYN.ETH-25DEC23,2309.2364306676554,63.2653,0.005411,218.0,0.006,0.005,ETH-25DEC23-2325-C,0.008,0.0032,0.0085
39,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,SYN.ETH-24DEC23,2307.94303833457,,0.10488,0.0,,,ETH-24DEC23-2550-P,,,
40,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.526381,0.0,,,ETH-5JAN24-1100-C,,,
41,0.0016,2307.91,12.25,ETH,1703393241973,ETH,0.0,3.0,SYN.ETH-12JAN24,2328.81,0.0,0.001583,99.0,0.0018,0.0014,ETH-12JAN24-1700-P,0.0018,0.0017,0.0018
42,0.0055,2307.91,1001.93,ETH,1703393241973,ETH,0.0,93.0,SYN.ETH-12JAN24,2328.81,25.0,0.005424,974.0,0.006,0.005,ETH-12JAN24-3000-C,0.006,0.0044,0.006
43,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-27SEP24,2483.22,,2.242164,0.0,,,ETH-27SEP24-8000-P,,,
44,,2307.91,1585.91,ETH,1703393241973,ETH,0.0,11.0,ETH-5JAN24,2322.0,-5.303,0.068318,1424.0,,0.0005,ETH-5JAN24-2200-C,0.0625,0.0625,0.066
45,0.00575,2307.91,40472.67,ETH,1703393241973,ETH,0.0,2560.0,ETH-29DEC23,2314.56,-21.4286,0.005826,22919.0,0.006,0.0055,ETH-29DEC23-2200-P,0.0055,0.0048,0.0085
46,,2307.91,462.28,ETH,1703393241973,ETH,0.0,11.0,SYN.ETH-26DEC23,2310.5298230007415,51.5152,0.021382,9.0,,0.0005,ETH-26DEC23-2275-C,0.025,0.0165,0.025
47,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-26JAN24,2342.59,,0.145813,100.0,,0.0015,ETH-26JAN24-2600-P,0.1325,,
48,,2307.91,131.63,ETH,1703393241973,ETH,0.0,146.0,SYN.ETH-24DEC23,2307.94303833457,-87.5,1e-06,515.0,0.0003,,ETH-24DEC23-2225-P,0.0001,0.0001,0.0008
49,0.075,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-29DEC23,2314.56,,0.074277,60.0,0.079,0.071,ETH-29DEC23-2150-C,0.0675,,
50,0.0033,2307.91,2130.95,ETH,1703393241973,ETH,0.0,264.0,ETH-5JAN24,2322.0,-5.4054,0.003411,2571.0,0.0035,0.0031,ETH-5JAN24-2000-P,0.0035,0.0032,0.0037
51,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-29MAR24,2388.45,,2.2e-05,1335.0,0.0007,,ETH-29MAR24-200-P,0.0001,,
52,0.01025,2307.91,1222.49,ETH,1703393241973,ETH,0.0,53.0,ETH-26JAN24,2342.59,16.6667,0.010256,28990.0,0.0105,0.01,ETH-26JAN24-3100-C,0.0105,0.009,0.0105
53,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.39723,0.0,,,ETH-5JAN24-1400-C,,,
54,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.090654,0.0,,,ETH-5JAN24-2500-P,,,
55,0.0335,2307.91,974.72,ETH,1703393241973,ETH,0.0,13.0,SYN.ETH-23FEB24,2362.8322222222223,-4.4776,0.033504,3588.0,0.034,0.033,ETH-23FEB24-2000-P,0.032,0.032,0.0335
56,0.0515,2307.91,5959.03,ETH,1703393241973,ETH,0.0,51.0,SYN.ETH-23FEB24,2362.8322222222223,11.5789,0.051145,10118.0,0.0525,0.0505,ETH-23FEB24-2700-C,0.053,0.0475,0.053
57,0.028,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-27SEP24,2483.08,,0.02816,828.0,0.03,0.026,ETH-27SEP24-1300-P,0.0305,,
58,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-29DEC23,2314.56,,0.783967,1110.0,,,ETH-29DEC23-500-C,0.7645,,
59,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.246957,1.0,,,ETH-5JAN24-1750-C,0.213,,
60,0.1445,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-28JUN24,2442.14,,0.144638,1294.0,0.1475,0.1415,ETH-28JUN24-2300-P,0.1675,,
61,0.006,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,SYN.ETH-23FEB24,2362.8322222222223,,0.005904,650.0,0.0065,0.0055,ETH-23FEB24-4200-C,0.0048,,
62,0.049,2307.91,6334.15,ETH,1703393241973,ETH,0.0,56.0,SYN.ETH-12JAN24,2328.81,20.9302,0.049025,1161.0,0.0495,0.0485,ETH-12JAN24-2350-C,0.052,0.043,0.053
63,0.00095,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,SYN.ETH-23FEB24,2362.8322222222223,,0.000863,119.0,0.0015,0.0004,ETH-23FEB24-1000-P,0.0008,,
64,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-26JAN24,2342.59,,0.701348,0.0,,,ETH-26JAN24-700-C,,,
65,0.00115,2307.91,246.76,ETH,1703393241973,ETH,0.0,61.0,SYN.ETH-25DEC23,2309.2364306676554,240.0,0.001138,88.0,0.0014,0.0009,ETH-25DEC23-2400-C,0.0017,0.0004,0.0019
66,0.12825,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-29MAR24,2388.45,,0.128266,19865.0,0.13,0.1265,ETH-29MAR24-2400-P,0.1205,,
67,0.12925,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-27SEP24,2483.22,,0.129461,1012.0,0.1325,0.126,ETH-27SEP24-2100-P,0.1395,,
68,0.00025,2307.91,69.45,ETH,1703393241973,ETH,0.0,85.0,SYN.ETH-25DEC23,2309.2364306676554,200.0,0.000288,70.0,0.0004,0.0001,ETH-25DEC23-2475-C,0.0003,0.0001,0.0005
69,,2307.91,156.08,ETH,1703393241973,ETH,0.0,260.0,SYN.ETH-24DEC23,2307.94303833457,-75.0,0.0,460.0,0.0003,,ETH-24DEC23-2200-P,0.0001,0.0001,0.0005
70,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.569357,0.0,,,ETH-5JAN24-1000-C,,,
71,0.0002,2307.91,21.33,ETH,1703393241973,ETH,0.0,69.0,SYN.ETH-25DEC23,2309.2364306676554,200.0,0.000142,132.0,0.0003,0.0001,ETH-25DEC23-2500-C,0.0003,0.0001,0.0003
72,,2307.91,0.0,ETH,1703393241973,ETH,0.0,0.0,ETH-26JAN24,2342.59,,0.293673,10.0,,,ETH-26JAN24-3000-P,0.3305,,
73,0.13725,2307.91,9537.41,ETH,1703393241973,ETH,0.0,32.0,ETH-29DEC23,2314.56,9.375,0.136759,51408.0,0.1435,0.131,ETH-29DEC23-2000-C,0.14,0.128,0.14
74,0.01125,2307.91,14762.52,ETH,1703393241974,ETH,0.0,573.0,SYN.ETH-12JAN24,2328.81,-12.5,0.011324,2861.0,0.0115,0.011,ETH-12JAN24-2050-P,0.0105,0.0105,0.0125
75,0.214,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,ETH-27SEP24,2483.08,,0.213449,1694.0,0.215,0.213,ETH-27SEP24-2500-C,0.211,,
76,0.00025,2307.91,1305.38,ETH,1703393241974,ETH,0.0,1771.0,SYN.ETH-24DEC23,2307.94303833457,-33.3333,7.6e-05,2378.0,0.0004,0.0001,ETH-24DEC23-2375-C,0.0004,0.0001,0.0007
77,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,ETH-27SEP24,2483.08,,0.538699,2.0,,,ETH-27SEP24-1200-C,0.3335,,
78,0.00825,2307.91,393.65,ETH,1703393241974,ETH,0.0,20.0,ETH-26JAN24,2342.59,0.0,0.008275,44464.0,0.0085,0.008,ETH-26JAN24-3200-C,0.0085,0.0085,0.0085
79,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,ETH-26JAN24,2342.59,,0.616145,0.0,,,ETH-26JAN24-900-C,,,
80,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,ETH-27SEP24,2483.08,,0.504616,0.0,,,ETH-27SEP24-1300-C,,,
81,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,ETH-27SEP24,2483.08,,0.839745,0.0,,,ETH-27SEP24-400-C,,,
82,0.07075,2307.91,2593.69,ETH,1703393241974,ETH,0.0,17.0,ETH-29MAR24,2388.45,2.2901,0.070267,70215.0,0.072,0.0695,ETH-29MAR24-2800-C,0.067,0.0655,0.067
83,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,ETH-27SEP24,2483.22,,0.440293,65.0,,,ETH-27SEP24-1500-C,0.36,,
84,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,SYN.ETH-24DEC23,2307.94303833457,,0.05084,0.0,,0.03,ETH-24DEC23-2425-P,,,
85,,2307.91,217.3,ETH,1703393241974,ETH,0.0,1.0,ETH-5JAN24,2322.0,0.0,0.102925,735.0,,,ETH-5JAN24-2100-C,0.095,0.095,0.095
86,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,SYN.ETH-24DEC23,2307.94303833457,,0.0,0.0,0.0004,,ETH-24DEC23-2850-C,,,
87,0.0155,2307.91,521.23,ETH,1703393241974,ETH,0.0,14.0,ETH-5JAN24,2322.0,-14.7059,0.015822,3359.0,0.016,0.015,ETH-5JAN24-2200-P,0.0145,0.0145,0.017
88,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,ETH-26JAN24,2342.59,,5.5e-05,530.0,0.0002,,ETH-26JAN24-600-P,0.0001,,
89,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,SYN.ETH-24DEC23,2307.94303833457,,0.155092,0.0,,,ETH-24DEC23-1950-C,,,
90,0.0075,2307.91,6654.67,ETH,1703393241974,ETH,0.0,192.0,SYN.ETH-24DEC23,2307.94303833457,-71.4286,0.00779,342.0,0.009,0.006,ETH-24DEC23-2325-P,0.005,0.0049,0.0175
91,0.15425,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,ETH-29MAR24,2388.45,,0.154399,1861.0,0.1565,0.152,ETH-29MAR24-2500-P,0.152,,
92,0.046,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,SYN.ETH-25DEC23,2309.2364306676554,,0.050926,0.0,0.062,0.03,ETH-25DEC23-2425-P,,,
93,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.636741,0.0,,,ETH-5JAN24-3800-P,,,
94,0.01575,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,ETH-29MAR24,2388.45,,0.016062,7869.0,0.0165,0.015,ETH-29MAR24-1600-P,0.0165,,
95,0.059,2307.91,6890.61,ETH,1703393241974,ETH,0.0,50.0,ETH-28JUN24,2442.14,0.0,0.059213,3881.0,0.061,0.057,ETH-28JUN24-1800-P,0.06,0.06,0.06
96,0.054,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,ETH-27SEP24,2483.08,,0.053958,2509.0,0.0565,0.0515,ETH-27SEP24-5000-C,0.053,,
97,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,SYN.ETH-26DEC23,2310.5298230007415,,0.156042,0.0,,,ETH-26DEC23-1950-C,,,
98,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,SYN.ETH-25DEC23,2309.2364306676554,,0.069093,0.0,,,ETH-25DEC23-2150-C,,,
99,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,SYN.ETH-25DEC23,2309.2364306676554,,0.19087,0.0,,,ETH-25DEC23-2750-P,,,
100,0.0033,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,ETH-29MAR24,2388.45,,0.003246,3936.0,0.0038,0.0028,ETH-29MAR24-6500-C,0.0035,,
101,0.2715,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,ETH-27SEP24,2483.08,,0.271703,0.0,0.2825,0.2605,ETH-27SEP24-2700-P,,,
102,0.02725,2307.91,11781.38,ETH,1703393241974,ETH,0.0,179.0,ETH-26JAN24,2342.45,-5.0847,0.027269,7030.0,0.0275,0.027,ETH-26JAN24-2100-P,0.028,0.028,0.0295
103,0.17075,2307.91,32036.98,ETH,1703393241974,ETH,0.0,85.0,ETH-28JUN24,2442.14,0.0,0.170284,9095.0,0.171,0.1705,ETH-28JUN24-2500-C,0.1645,0.1645,0.1645
104,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,ETH-27SEP24,2483.08,,0.300004,0.0,,,ETH-27SEP24-2800-P,,,
105,0.0009,2307.91,541.37,ETH,1703393241974,ETH,0.0,201.0,ETH-29DEC23,2314.56,-16.6667,0.00091,33070.0,0.0011,0.0007,ETH-29DEC23-2000-P,0.001,0.001,0.0014
106,0.00095,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,ETH-29MAR24,2388.45,,0.000839,2644.0,0.0015,0.0004,ETH-29MAR24-800-P,0.001,,
107,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,ETH-5JAN24,2322.0,,0.128118,0.0,,,ETH-5JAN24-2600-P,,,
108,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,SYN.ETH-26DEC23,2310.5298230007415,,0.032515,0.0,,0.009,ETH-26DEC23-2375-P,,,
109,0.111,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,ETH-27SEP24,2483.08,,0.111102,884.0,0.114,0.108,ETH-27SEP24-2000-P,0.1105,,
110,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,SYN.ETH-23FEB24,2362.8322222222223,,0.950776,0.0,,,ETH-23FEB24-4600-P,,,
111,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,SYN.ETH-23FEB24,2362.8322222222223,,0.575967,0.0,,,ETH-23FEB24-3700-P,,,
112,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,SYN.ETH-23FEB24,2362.8322222222223,,0.783432,0.0,,,ETH-23FEB24-4200-P,,,
113,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,SYN.ETH-12JAN24,2328.81,,0.271596,0.0,,,ETH-12JAN24-1700-C,,,
114,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,ETH-26JAN24,2342.59,,0.65864,0.0,,,ETH-26JAN24-800-C,,,
115,0.0009,2307.91,22.97,ETH,1703393241974,ETH,0.0,10.0,ETH-5JAN24,2322.0,0.0,0.000835,465.0,0.0011,0.0007,ETH-5JAN24-3200-C,0.001,0.001,0.001
116,0.00055,2307.91,0.69,ETH,1703393241974,ETH,0.0,1.0,ETH-29MAR24,2388.45,0.0,0.000512,2004.0,0.0008,0.0003,ETH-29MAR24-400-P,0.0003,0.0003,0.0003
117,,2307.91,0.0,ETH,1703393241974,ETH,0.0,0.0,SYN.ETH-24DEC23,2307.94303833457,,0.126544,0.0,,,ETH-24DEC23-2600-P,,,
118,0.00725,2307.91,1480.45,ETH,1703393241974,ETH,0.0,84.0,ETH-5JAN24,2322.0,-13.3333,0.00736,22521.0,0.0075,0.007,ETH-5JAN24-2100-P,0.0065,0.0065,0.0085
